model,t,PC1,PC2
FLRW,2.3873417721518986,0.4074299429667505,-0.4776990074150385
FLRW,2.441772151898734,0.4074299429667505,-0.4776990074150385
FLRW,2.4962025316455696,0.4074299429667505,-0.4776990074150385
FLRW,2.550632911392405,0.4074299429667505,-0.4776990074150385
FLRW,2.60506329113924,0.4074299429667505,-0.4776990074150385
FLRW,2.659493670886076,0.4074299429667505,-0.4776990074150385
FLRW,2.7139240506329116,0.4074299429667505,-0.4776990074150385
FLRW,2.7683544303797465,0.4074299429667505,-0.4776990074150385
FLRW,2.8227848101265822,0.4074299429667505,-0.4776990074150385
FLRW,2.877215189873418,0.4074299429667505,-0.4776990074150385
FLRW,2.931645569620253,0.4074299429667505,-0.4776990074150385
FLRW,2.9860759493670885,0.4074299429667505,-0.4776990074150385
FLRW,3.0405063291139243,0.4074299429667505,-0.4776990074150385
FLRW,3.094936708860759,0.4074299429667505,-0.4776990074150385
FLRW,3.149367088607595,0.4074299429667505,-0.4776990074150385
FLRW,3.2037974683544306,0.4074299429667505,-0.4776990074150385
FLRW,3.2582278481012654,0.4074299429667505,-0.4776990074150385
FLRW,3.312658227848101,0.4074299429667505,-0.4776990074150385
FLRW,3.367088607594937,0.4074299429667505,-0.4776990074150385
FLRW,3.4215189873417717,0.4074299429667505,-0.4776990074150385
FLRW,3.4759493670886075,0.4074299429667505,-0.4776990074150385
FLRW,3.530379746835443,0.4074299429667505,-0.4776990074150385
FLRW,3.584810126582278,0.4074299429667505,-0.4776990074150385
FLRW,3.6392405063291138,0.4074299429667505,-0.4776990074150385
FLRW,3.6936708860759495,0.4074299429667505,-0.4776990074150385
FLRW,3.7481012658227844,0.4074299429667505,-0.4776990074150385
FLRW,3.80253164556962,0.4074299429667505,-0.4776990074150385
FLRW,3.856962025316456,0.4074299429667505,-0.4776990074150385
FLRW,3.9113924050632907,0.4074299429667505,-0.4776990074150385
FLRW,3.9658227848101264,0.4074299429667505,-0.4776990074150385
FLRW,4.020253164556962,0.4074299429667505,-0.4776990074150385
FLRW,4.074683544303797,0.4074299429667505,-0.4776990074150385
FLRW,4.129113924050633,0.4074299429667505,-0.4776990074150385
FLRW,4.1835443037974684,0.4074299429667505,-0.4776990074150385
FLRW,4.237974683544303,0.4074299429667505,-0.4776990074150385
FLRW,4.292405063291139,0.4074299429667505,-0.4776990074150385
FLRW,4.346835443037975,0.4074299429667505,-0.4776990074150385
FLRW,4.40126582278481,0.4074299429667505,-0.4776990074150385
FLRW,4.455696202531645,0.4074299429667505,-0.4776990074150385
FLRW,4.510126582278481,0.4074299429667505,-0.4776990074150385
FLRW,4.564556962025316,0.4074299429667505,-0.4776990074150385
FLRW,4.618987341772152,0.4074299429667505,-0.4776990074150385
FLRW,4.673417721518987,0.4074299429667505,-0.4776990074150385
FLRW,4.727848101265823,0.4074299429667505,-0.4776990074150385
FLRW,4.782278481012658,0.4074299429667505,-0.4776990074150385
FLRW,4.836708860759494,0.4074299429667505,-0.4776990074150385
FLRW,4.891139240506329,0.4074299429667505,-0.4776990074150385
FLRW,4.945569620253164,0.4074299429667505,-0.4776990074150385
FLRW,5.0,0.4074299429667505,-0.4776990074150385
Bianchi-I,0.7,0.3802700252943432,-0.46859469123375846
Bianchi-I,0.7544303797468354,0.3802700252943437,-0.4685946912337586
Bianchi-I,0.8088607594936709,0.38027002529434417,-0.4685946912337587
Bianchi-I,0.8632911392405063,0.3802700252943448,-0.4685946912337589
Bianchi-I,0.9177215189873418,0.3802700252943454,-0.46859469123375913
Bianchi-I,0.9721518987341772,0.3802700252943462,-0.46859469123375946
Bianchi-I,1.0265822784810126,0.3802700252943469,-0.4685946912337597
Bianchi-I,1.081012658227848,0.3802700252943478,-0.4685946912337599
Bianchi-I,1.1354430379746834,0.3802700252943485,-0.46859469123376013
Bianchi-I,1.1898734177215189,0.38027002529434945,-0.46859469123376046
Bianchi-I,1.2443037974683544,0.3802700252943502,-0.4685946912337608
Bianchi-I,1.2987341772151897,0.3802700252943512,-0.46859469123376113
Bianchi-I,1.3531645569620252,0.3802700252943522,-0.46859469123376135
Bianchi-I,1.4075949367088607,0.3802700252943532,-0.4685946912337618
Bianchi-I,1.462025316455696,0.38027002529435444,-0.46859469123376213
Bianchi-I,1.5164556962025317,0.3802700252943555,-0.46859469123376246
Bianchi-I,1.570886075949367,0.38027002529435666,-0.4685946912337629
Bianchi-I,1.6253164556962023,0.380270025294358,-0.46859469123376335
Bianchi-I,1.679746835443038,0.3802700252943591,-0.4685946912337637
Bianchi-I,1.7341772151898733,0.38027002529436044,-0.46859469123376424
Bianchi-I,1.7886075949367088,0.3802700252943618,-0.4685946912337647
Bianchi-I,1.8430379746835441,0.3802700252943633,-0.4685946912337651
Bianchi-I,1.8974683544303796,0.3802700252943647,-0.46859469123376557
Bianchi-I,1.9518987341772152,0.3802700252943662,-0.4685946912337661
Bianchi-I,2.0063291139240507,0.3802700252943677,-0.4685946912337667
Bianchi-I,2.060759493670886,0.3802700252943694,-0.46859469123376724
Bianchi-I,2.1151898734177212,0.380270025294371,-0.4685946912337677
Bianchi-I,2.169620253164557,0.38027002529437265,-0.46859469123376823
Bianchi-I,2.2240506329113923,0.3802700252943744,-0.4685946912337689
Bianchi-I,2.2784810126582276,0.3802700252943762,-0.46859469123376946
Bianchi-I,2.3329113924050633,0.3802700252943781,-0.4685946912337701
Bianchi-I,2.3873417721518986,0.3802700252943799,-0.4685946912337707
Bianchi-I,2.441772151898734,0.3802700252943819,-0.46859469123377145
Bianchi-I,2.4962025316455696,0.380270025294384,-0.468594691233772
Bianchi-I,2.550632911392405,0.38027002529438597,-0.4685946912337728
Bianchi-I,2.60506329113924,0.38027002529438814,-0.46859469123377345
Bianchi-I,2.659493670886076,0.3802700252943903,-0.46859469123377423
Bianchi-I,2.7139240506329116,0.3802700252943925,-0.468594691233775
Bianchi-I,2.7683544303797465,0.38027002529439485,-0.4685946912337758
Bianchi-I,2.8227848101265822,0.3802700252943972,-0.46859469123377645
Bianchi-I,2.877215189873418,0.38027002529439957,-0.46859469123377734
Bianchi-I,2.931645569620253,0.3802700252944021,-0.4685946912337781
Bianchi-I,2.9860759493670885,0.38027002529440457,-0.468594691233779
Bianchi-I,3.0405063291139243,0.38027002529440723,-0.4685946912337799
Bianchi-I,3.094936708860759,0.3802700252944098,-0.4685946912337808
Bianchi-I,3.149367088607595,0.38027002529441256,-0.46859469123378167
Bianchi-I,3.2037974683544306,0.3802700252944153,-0.46859469123378256
Bianchi-I,3.2582278481012654,0.3802700252944181,-0.46859469123378344
Bianchi-I,3.312658227848101,0.38027002529442117,-0.46859469123378455
Bianchi-I,3.367088607594937,0.380270025294424,-0.46859469123378544
Bianchi-I,3.4215189873417717,0.380270025294427,-0.46859469123378644
Bianchi-I,3.4759493670886075,0.3802700252944301,-0.46859469123378755
Bianchi-I,3.530379746835443,0.3802700252944333,-0.46859469123378866
Bianchi-I,3.584810126582278,0.3802700252944366,-0.46859469123378966
Bianchi-I,3.6392405063291138,0.3802700252944399,-0.46859469123379077
Bianchi-I,3.6936708860759495,0.38027002529444326,-0.468594691233792
Bianchi-I,3.7481012658227844,0.38027002529444676,-0.4685946912337931
Bianchi-I,3.80253164556962,0.38027002529445025,-0.4685946912337943
Bianchi-I,3.856962025316456,0.3802700252944539,-0.46859469123379555
Bianchi-I,3.9113924050632907,0.3802700252944575,-0.46859469123379677
Bianchi-I,3.9658227848101264,0.38027002529446136,-0.4685946912337981
Bianchi-I,4.020253164556962,0.3802700252944652,-0.4685946912337993
Bianchi-I,4.074683544303797,0.38027002529446907,-0.46859469123380065
Bianchi-I,4.129113924050633,0.380270025294473,-0.468594691233802
Bianchi-I,4.1835443037974684,0.3802700252944771,-0.4685946912338033
Bianchi-I,4.237974683544303,0.3802700252944813,-0.46859469123380476
Bianchi-I,4.292405063291139,0.3802700252944855,-0.4685946912338061
Bianchi-I,4.346835443037975,0.38027002529448983,-0.46859469123380754
Bianchi-I,4.40126582278481,0.3802700252944943,-0.4685946912338091
Bianchi-I,4.455696202531645,0.3802700252944987,-0.46859469123381053
Bianchi-I,4.510126582278481,0.3802700252945033,-0.4685946912338121
Bianchi-I,4.564556962025316,0.38027002529450793,-0.46859469123381364
Bianchi-I,4.618987341772152,0.38027002529451276,-0.4685946912338153
Bianchi-I,4.673417721518987,0.38027002529451753,-0.46859469123381686
Bianchi-I,4.727848101265823,0.38027002529452253,-0.46859469123381864
Bianchi-I,4.782278481012658,0.3802700252945275,-0.4685946912338203
Bianchi-I,4.836708860759494,0.3802700252945327,-0.46859469123382197
Bianchi-I,4.891139240506329,0.3802700252945379,-0.46859469123382375
Bianchi-I,4.945569620253164,0.38027002529454323,-0.4685946912338255
Bianchi-I,5.0,0.3802700252945487,-0.4685946912338273
LTB,0.7,5.1947060451537945,10.458357217000412
LTB,0.7544303797468354,4.094596930116637,8.027334922157895
LTB,0.8088607594936709,3.3953430167788574,6.456462113310355
LTB,0.8632911392405063,2.9018334952009286,5.335769068376147
LTB,0.9177215189873418,2.5326427455413674,4.490978640243344
LTB,0.9721518987341772,2.245794755790927,3.8308781218136425
LTB,1.0265822784810126,2.016806789875683,3.3016128973686523
LTB,1.081012658227848,1.8301987892910643,2.8687935332675383
LTB,1.1354430379746834,1.675610183758971,2.5092177911261575
LTB,1.1898734177215189,1.54580699651606,2.2065776927803573
LTB,1.2443037974683544,1.4355696195394727,1.949041265388937
LTB,1.2987341772151897,1.341031335946075,1.7278024760721482
LTB,1.3531645569620252,1.2592648282862653,1.5361682383739843
LTB,1.4075949367088607,1.1880131421666362,1.3689606115540989
LTB,1.462025316455696,1.125508780751158,1.222112589584124
LTB,1.5164556962025317,1.0703486601080199,1.0923873347186488
LTB,1.570886075949367,1.021405624987311,0.977178640628553
LTB,1.6253164556962023,0.9777645556495832,0.8743662959521813
LTB,1.679746835443038,0.9386754093792319,0.7822094192696997
LTB,1.7341772151898733,0.9035181663588525,0.6992665905775024
LTB,1.7886075949367088,0.8717762967700272,0.6243352314097366
LTB,1.8430379746835441,0.8430164264443489,0.5564050314678758
LTB,1.8974683544303796,0.8168725769809734,0.49462177135024465
LTB,1.9518987341772152,0.7930338259599031,0.4382589383212622
LTB,2.0063291139240507,0.7712345545349923,0.38669525180967007
LTB,2.060759493670886,0.7512466736225898,0.3393967180372005
LTB,2.1151898734177212,0.7328733781487754,0.29590218949974745
LTB,2.169620253164557,0.7159440921820571,0.2558116609890572
LTB,2.2240506329113923,0.7003103500094601,0.21877671998967496
LTB,2.2784810126582276,0.6858424185494506,0.18449270619158836
LTB,2.3329113924050633,0.6724265112377503,0.15269223660701778
LTB,2.3873417721518986,0.6599624770278694,0.12313982913020992
LTB,2.441772151898734,0.6483618734698913,0.09562741519022232
LTB,2.4962025316455696,0.6375463521306561,0.06997057628720402
LTB,2.550632911392405,0.6274462994460983,0.046005373171452875
LTB,2.60506329113924,0.6179996875735178,0.023585662758184793
LTB,2.659493670886076,0.609151098757439,0.002580818426802543
LTB,2.7139240506329116,0.6008508937422276,-0.017126214495077736
LTB,2.7683544303797465,0.593054500306714,-0.035640583494265694
LTB,2.8227848101265822,0.5857218023977845,-0.053056959159436735
LTB,2.877215189873418,0.5788166138552172,-0.06946076815362921
LTB,2.931645569620253,0.5723062235428491,-0.0849292595063675
LTB,2.9860759493670885,0.5661610009786886,-0.09953242958952442
LTB,3.0405063291139243,0.560354053403576,-0.11333382686279085
LTB,3.094936708860759,0.5548609267324892,-0.12639125398653422
LTB,3.149367088607595,0.5496593440632452,-0.1387573820441776
LTB,3.2037974683544306,0.5447289764286036,-0.15048028926773693
LTB,3.2582278481012654,0.5400512413119307,-0.1616039347214595
LTB,3.312658227848101,0.5356091251369347,-0.17216857579284361
LTB,3.367088607594937,0.5313870265161562,-0.18221113700390656
LTB,3.4215189873417717,0.5273706175213516,-0.1917655365412187
LTB,3.4759493670886075,0.5235467206394946,-0.20086297596961344
LTB,3.530379746835443,0.5199031994143455,-0.20953219781040394
LTB,3.584810126582278,0.5164288610567223,-0.2177997150041593
LTB,3.6392405063291138,0.5131133695457447,-0.2256900157197801
LTB,3.6936708860759495,0.5099471679460794,-0.2332257464979765
LTB,3.7481012658227844,0.5069214088381823,-0.24042787631534973
LTB,3.80253164556962,0.504027891905353,-0.2473158438119436
LTB,3.856962025316456,0.5012590078465486,-0.25390768963242133
LTB,3.9113924050632907,0.49860768789116144,-0.26022017557996446
LTB,3.9658227848101264,0.4960673582840595,-0.26626889206636345
LTB,4.020253164556962,0.49363189918831446,-0.2720683551564026
LTB,4.074683544303797,0.4912956075213721,-0.2776320943445271
LTB,4.129113924050633,0.4890531632994534,-0.28297273206336454
LTB,4.1835443037974684,0.48689959911605835,-0.28810205580388276
LTB,4.237974683544303,0.4848302724248386,-0.2930310836227977
LTB,4.292405063291139,0.4828408403356979,-0.2977701237222812
LTB,4.346835443037975,0.4809272366665816,-0.30232882870811656
LTB,4.40126582278481,0.47908565102280226,-0.30671624506344425
LTB,4.455696202531645,0.47731250970141287,-0.31094085831494367
LTB,4.510126582278481,0.4756044582406422,-0.3150106343154097
LTB,4.564556962025316,0.47395834545417076,-0.3189330570202365
LTB,4.618987341772152,0.4723712088073941,-0.32271516309446635
LTB,4.673417721518987,0.47084026100809523,-0.3263635736511409
LTB,4.727848101265823,0.46936287769750246,-0.3298845233898053
LTB,4.782278481012658,0.46793658613957506,-0.3332838873760876
LTB,4.836708860759494,0.46655905481695015,-0.3365672056783388
LTB,4.891139240506329,0.46522808385132447,-0.33973970605534476
LTB,4.945569620253164,0.46394159617437936,-0.3428063248694757
LTB,5.0,0.4626976293826806,-0.3457717263823943
Perturbed-FLRW,0.7,0.4719418681314121,-0.3472093850725922
Perturbed-FLRW,0.7544303797468354,0.4733796241698937,-0.3443280272075726
Perturbed-FLRW,0.8088607594936709,0.47495029589093235,-0.34118017127603806
Perturbed-FLRW,0.8632911392405063,0.47665935994170466,-0.33775481438407695
Perturbed-FLRW,0.9177215189873418,0.4785126743391504,-0.3340401874443554
Perturbed-FLRW,0.9721518987341772,0.4805164784699724,-0.33002375517611743
Perturbed-FLRW,1.0265822784810126,0.4826773930906359,-0.32569221610518534
Perturbed-FLRW,1.081012658227848,0.4850024203273689,-0.3210315025639595
Perturbed-FLRW,1.1354430379746834,0.48749894367616237,-0.316026780691419
Perturbed-FLRW,1.1898734177215189,0.49017472800276923,-0.31066245043312135
Perturbed-FLRW,1.2443037974683544,0.49303791954270454,-0.3049221455412043
Perturbed-FLRW,1.2987341772151897,0.496097045901245,-0.29878873357438573
Perturbed-FLRW,1.3531645569620252,0.49936101605342836,-0.29224431589796523
Perturbed-FLRW,1.4075949367088607,0.5028391203440519,-0.28527022768382715
Perturbed-FLRW,1.462025316455696,0.5065410304876712,-0.27784703791044185
Perturbed-FLRW,1.5164556962025317,0.5104767995685985,-0.2699545493628712
Perturbed-FLRW,1.570886075949367,0.5146568620408992,-0.26157179863277386
Perturbed-FLRW,1.6253164556962023,0.5190920337283886,-0.2526770561184134
Perturbed-FLRW,1.679746835443038,0.5237935118246249,-0.24324782602466977
Perturbed-FLRW,1.7341772151898733,0.5287728748929028,-0.23326084636305455
Perturbed-FLRW,1.7886075949367088,0.5340420828662429,-0.22269208895173126
Perturbed-FLRW,1.8430379746835441,0.5396134770473773,-0.2115167594155441
Perturbed-FLRW,1.8974683544303796,0.5454997801087315,-0.19970929718605496
Perturbed-FLRW,1.9518987341772152,0.5517140960923983,-0.18724337550159365
Perturbed-FLRW,2.0063291139240507,0.558269910410107,-0.174091901407323
Perturbed-FLRW,2.060759493670886,0.5651810898431788,-0.16022701575532466
Perturbed-FLRW,2.1151898734177212,0.5724618825424721,-0.1456200932047118
Perturbed-FLRW,2.169620253164557,0.5801269180283086,-0.1302417422217742
Perturbed-FLRW,2.2240506329113923,0.5881912071903816,-0.11406180508016502
Perturbed-FLRW,2.2784810126582276,0.5966701422876346,-0.09704935786114115
Perturbed-FLRW,2.3329113924050633,0.60557949694811,-0.07917271045386885
Perturbed-FLRW,2.3873417721518986,0.6149354261687544,-0.06039940655581192
Perturbed-FLRW,2.441772151898734,0.6247544663151738,-0.0406962236732236
Perturbed-FLRW,2.4962025316455696,0.635053535121326,-0.02002917312176187
Perturbed-FLRW,2.550632911392405,0.6458499316891342,0.0016364999727354816
Perturbed-FLRW,2.60506329113924,0.6571613364880067,0.024336316673289123
Perturbed-FLRW,2.659493670886076,0.669005811354238,0.04810656423057837
Perturbed-FLRW,2.7139240506329116,0.6814017994902706,0.07298429608146151
Perturbed-FLRW,2.7683544303797465,0.6943681254637825,0.09900733184714697
Perturbed-FLRW,2.8227848101265822,0.7079239952065688,0.1262142573309546
Perturbed-FLRW,2.877215189873418,0.72208899601317,0.15464442451556398
Perturbed-FLRW,2.931645569620253,0.7368830965392008,0.18433795155966934
Perturbed-FLRW,2.9860759493670885,0.7523266467993198,0.2153357227939087
Perturbed-FLRW,3.0405063291139243,0.7684403781647634,0.24767938871592443
Perturbed-FLRW,3.094936708860759,0.785245403360373,0.2814113659844055
Perturbed-FLRW,3.149367088607595,0.8027632164610116,0.3165748374119087
Perturbed-FLRW,3.2037974683544306,0.8210156928872557,0.3532137519562253
Perturbed-FLRW,3.2582278481012654,0.8400250894002446,0.39137282471006135
Perturbed-FLRW,3.312658227848101,0.859814044095519,0.43109753688869235
Perturbed-FLRW,3.367088607594937,0.8804055763956882,0.4724341358152703
Perturbed-FLRW,3.4215189873417717,0.9018230870417163,0.5154296349033634
Perturbed-FLRW,3.4759493670886075,0.9240903580825929,0.5601318136362602
Perturbed-FLRW,3.530379746835443,0.947231552863124,0.6065892175425058
Perturbed-FLRW,3.584810126582278,0.9712712160095299,0.6548511581670444
Perturbed-FLRW,3.6392405063291138,0.9962342734125017,0.7049677130372697
Perturbed-FLRW,3.6936708860759495,1.0221460322073066,0.756989725623161
Perturbed-FLRW,3.7481012658227844,1.0490321807504799,0.810968805290582
Perturbed-FLRW,3.80253164556962,1.076918788592584,0.866957327246697
Perturbed-FLRW,3.856962025316456,1.1058323064464264,0.9250084324762892
Perturbed-FLRW,3.9113924050632907,1.135799566150062,0.9851760276676284
Perturbed-FLRW,3.9658227848101264,1.1668477806238071,1.0475147851263384
Perturbed-FLRW,4.020253164556962,1.1990045438203931,1.1120801426755198
Perturbed-FLRW,4.074683544303797,1.2322978306672705,1.1789283035401423
Perturbed-FLRW,4.129113924050633,1.266755996999956,1.248116236213495
Perturbed-FLRW,4.1835443037974684,1.3024077794851627,1.3197016743031553
Perturbed-FLRW,4.237974683544303,1.3392822955323085,1.39374311635368
Perturbed-FLRW,4.292405063291139,1.3774090431918211,1.4702998256428363
Perturbed-FLRW,4.346835443037975,1.416817901038457,1.549431829947803
Perturbed-FLRW,4.40126582278481,1.45753912803765,1.6311999212773725
Perturbed-FLRW,4.455696202531645,1.4996033633926695,1.7156656555656966
Perturbed-FLRW,4.510126582278481,1.5430416263700963,1.8028913523225853
Perturbed-FLRW,4.564556962025316,1.5878853161008504,1.8929400942348238
Perturbed-FLRW,4.618987341772152,1.6341662113536863,1.9858757267123166
Perturbed-FLRW,4.673417721518987,1.6819164702777136,2.0817628573721656
Perturbed-FLRW,4.727848101265823,1.731168630110132,2.180666855453053
Perturbed-FLRW,4.782278481012658,1.7819556068449527,2.2826538511514434
Perturbed-FLRW,4.836708860759494,1.8343106948579917,2.3877907348701717
Perturbed-FLRW,4.891139240506329,1.8882675664829436,2.4961451563690082
Perturbed-FLRW,4.945569620253164,1.9438602715327962,2.6077855238056937
Perturbed-FLRW,5.0,2.0011232367602076,2.722781002654682
Kasner,0.7,-2.9596433168770675,0.6538563712497663
Kasner,0.7544303797468354,-2.959643316876653,0.6538563712496268
Kasner,0.8088607594936709,-2.959643316876159,0.6538563712494605
Kasner,0.8632911392405063,-2.959643316875577,0.6538563712492648
Kasner,0.9177215189873418,-2.9596433168748946,0.6538563712490351
Kasner,0.9721518987341772,-2.959643316874105,0.6538563712487694
Kasner,1.0265822784810126,-2.9596433168731893,0.6538563712484612
Kasner,1.081012658227848,-2.9596433168721417,0.6538563712481085
Kasner,1.1354430379746834,-2.9596433168709426,0.6538563712477049
Kasner,1.1898734177215189,-2.959643316869576,0.6538563712472447
Kasner,1.2443037974683544,-2.959643316868034,0.6538563712467254
Kasner,1.2987341772151897,-2.9596433168662957,0.6538563712461402
Kasner,1.3531645569620252,-2.959643316864347,0.653856371245484
Kasner,1.4075949367088607,-2.9596433168621687,0.6538563712447505
Kasner,1.462025316455696,-2.959643316859743,0.6538563712439336
Kasner,1.5164556962025317,-2.9596433168570537,0.6538563712430279
Kasner,1.570886075949367,-2.9596433168540788,0.6538563712420261
Kasner,1.6253164556962023,-2.9596433168508005,0.6538563712409219
Kasner,1.679746835443038,-2.959643316847195,0.6538563712397074
Kasner,1.7341772151898733,-2.9596433168432417,0.6538563712383759
Kasner,1.7886075949367088,-2.9596433168389207,0.6538563712369204
Kasner,1.8430379746835441,-2.9596433168342053,0.6538563712353321
Kasner,1.8974683544303796,-2.9596433168290748,0.6538563712336041
Kasner,1.9518987341772152,-2.959643316823507,0.6538563712317286
Kasner,2.0063291139240507,-2.9596433168174694,0.6538563712296949
Kasner,2.060759493670886,-2.959643316810946,0.6538563712274974
Kasner,2.1151898734177212,-2.959643316803901,0.6538563712251242
Kasner,2.169620253164557,-2.9596433167963156,0.6538563712225689
Kasner,2.2240506329113923,-2.959643316788155,0.6538563712198199
Kasner,2.2784810126582276,-2.9596433167793923,0.653856371216868
Kasner,2.3329113924050633,-2.959643316770006,0.6538563712137059
Kasner,2.3873417721518986,-2.959643316759955,0.6538563712103199
Kasner,2.441772151898734,-2.9596433167492116,0.6538563712067006
Kasner,2.4962025316455696,-2.959643316737746,0.6538563712028381
Kasner,2.550632911392405,-2.959643316725529,0.6538563711987223
Kasner,2.60506329113924,-2.959643316712526,0.6538563711943416
Kasner,2.659493670886076,-2.9596433166986977,0.653856371189683
Kasner,2.7139240506329116,-2.9596433166840175,0.6538563711847372
Kasner,2.7683544303797465,-2.9596433166684486,0.653856371179492
Kasner,2.8227848101265822,-2.9596433166519494,0.6538563711739335
Kasner,2.877215189873418,-2.959643316634492,0.653856371168052
Kasner,2.931645569620253,-2.9596433166160363,0.6538563711618341
Kasner,2.9860759493670885,-2.959643316596543,0.6538563711552666
Kasner,3.0405063291139243,-2.9596433165759737,0.6538563711483366
Kasner,3.094936708860759,-2.959643316554293,0.6538563711410321
Kasner,3.149367088607595,-2.959643316531456,0.6538563711333379
Kasner,3.2037974683544306,-2.959643316507424,0.6538563711252413
Kasner,3.2582278481012654,-2.9596433164821567,0.6538563711167283
Kasner,3.312658227848101,-2.9596433164556104,0.6538563711077845
Kasner,3.367088607594937,-2.959643316427745,0.6538563710983961
Kasner,3.4215189873417717,-2.9596433163985143,0.6538563710885478
Kasner,3.4759493670886075,-2.9596433163678784,0.6538563710782258
Kasner,3.530379746835443,-2.9596433163357827,0.653856371067412
Kasner,3.584810126582278,-2.9596433163021922,0.6538563710560946
Kasner,3.6392405063291138,-2.9596433162670563,0.6538563710442564
Kasner,3.6936708860759495,-2.9596433162303284,0.6538563710318819
Kasner,3.7481012658227844,-2.9596433161919626,0.6538563710189554
Kasner,3.80253164556962,-2.959643316151907,0.6538563710054598
Kasner,3.856962025316456,-2.9596433161101134,0.6538563709913782
Kasner,3.9113924050632907,-2.959643316066535,0.6538563709766954
Kasner,3.9658227848101264,-2.9596433160211193,0.6538563709613934
Kasner,4.020253164556962,-2.9596433159738136,0.6538563709454548
Kasner,4.074683544303797,-2.9596433159245694,0.6538563709288628
Kasner,4.129113924050633,-2.959643315873331,0.6538563709115989
Kasner,4.1835443037974684,-2.959643315820044,0.6538563708936449
Kasner,4.237974683544303,-2.959643315764661,0.6538563708749844
Kasner,4.292405063291139,-2.9596433157071185,0.6538563708555964
Kasner,4.346835443037975,-2.959643315647366,0.6538563708354638
Kasner,4.40126582278481,-2.959643315585345,0.6538563708145668
Kasner,4.455696202531645,-2.959643315521004,0.6538563707928878
Kasner,4.510126582278481,-2.9596433154542794,0.653856370770406
Kasner,4.564556962025316,-2.9596433153851165,0.6538563707471026
Kasner,4.618987341772152,-2.959643315313457,0.6538563707229577
Kasner,4.673417721518987,-2.9596433152392367,0.6538563706979501
Kasner,4.727848101265823,-2.959643315162394,0.6538563706720589
Kasner,4.782278481012658,-2.9596433150828743,0.6538563706452657
Kasner,4.836708860759494,-2.9596433150006165,0.6538563706175498
Kasner,4.891139240506329,-2.959643314915549,0.6538563705888872
Kasner,4.945569620253164,-2.9596433148276167,0.6538563705592594
Kasner,5.0,-2.9596433147367525,0.6538563705286435
GW-FLRW,1.5,0.5408350824301803,-0.9948004907728392
GW-FLRW,1.5512820512820513,0.5567610816277888,-1.0560052375957758
GW-FLRW,1.6025641025641026,0.5389649383737739,-0.9887788780771625
GW-FLRW,1.6538461538461537,0.5416668582009168,-0.9996498692645686
GW-FLRW,1.705128205128205,0.577816040623527,-1.137941774866818
GW-FLRW,1.7564102564102564,0.5885832943301147,-1.1795713741826312
GW-FLRW,1.8076923076923077,0.567984427972792,-1.1017452191896875
GW-FLRW,1.858974358974359,0.5787685352494327,-1.143476419819615
GW-FLRW,1.9102564102564101,0.6190801172935555,-1.2976967244152633
GW-FLRW,1.9615384615384615,0.6230991305132453,-1.3136966087330164
GW-FLRW,2.0128205128205128,0.601319319767385,-1.23144739261098
GW-FLRW,2.064102564102564,0.6216197190491229,-1.309500430094065
GW-FLRW,2.1153846153846154,0.664167488904355,-1.4723119005436835
GW-FLRW,2.1666666666666665,0.6601842150545911,-1.4579054122678428
GW-FLRW,2.217948717948718,0.6394122085200641,-1.3795696209811037
